	set1_id	set1_country	set1_city	set2_id	set2_country	set2_city	set1_orgname_with_city	set2_orgname_with_city	set1_tokens	set2_tokens	similarity	id_match
138	60297063	United States	Boca Raton	60323890	United States	Boca Raton	Nature's Best Defense LLC, Boca Raton	Nature's Best Defense, LLC, Boca Raton	nature|s|best|defense|llc|boca|raton	nature|s|best|defense|llc|boca|raton	1.0	False
139	60323884	United States	San Diego	60320585	United States	San Diego	Nat Diagnostics, Inc., San Diego	NAT Diagnostics, Inc., San Diego	nat|diagnostics|san|diego	nat|diagnostics|san|diego	1.0	False
140	60313044	China	Chengdu	60310453	China	Chengdu	Chengdu Haiguang Integrated Circuit Design Co., Ltd, Chengdu	Chengdu Haiguang Integrated Circuit Design Co Ltd., Chengdu	chengdu|haiguang|integrated|circuit|design|chengdu	chengdu|haiguang|integrated|circuit|design|chengdu	1.0	False
141	60310453	China	Chengdu	60313044	China	Chengdu	Chengdu Haiguang Integrated Circuit Design Co Ltd., Chengdu	Chengdu Haiguang Integrated Circuit Design Co., Ltd, Chengdu	chengdu|haiguang|integrated|circuit|design|chengdu	chengdu|haiguang|integrated|circuit|design|chengdu	1.0	False
142	60300181	China	Shanghai	60299680	China	Shanghai	Tezign (Shanghai) Information Technology Co., Ltd, Shanghai	Tezign (Shanghai) Information And Technology Co., Ltd., Shanghai	tezign|shanghai|information|technology|shanghai	tezign|shanghai|information|technology|shanghai	1.0	False
143	60300181	China	Shanghai	60299680	China	Shanghai	Tezign (Shanghai) Information Technology Co., Ltd, Shanghai	Tezign (Shanghai) Information Technology Co., Ltd., Shanghai	tezign|shanghai|information|technology|shanghai	tezign|shanghai|information|technology|shanghai	1.0	False
144	60299680	China	Shanghai	60300181	China	Shanghai	Tezign (Shanghai) Information Technology Co., Ltd., Shanghai	Tezign (Shanghai) Information Technology Co., Ltd, Shanghai	tezign|shanghai|information|technology|shanghai	tezign|shanghai|information|technology|shanghai	1.0	False
145	60299680	China	Shanghai	60300181	China	Shanghai	Tezign (Shanghai) Information And Technology Co., Ltd., Shanghai	Tezign (Shanghai) Information Technology Co., Ltd, Shanghai	tezign|shanghai|information|technology|shanghai	tezign|shanghai|information|technology|shanghai	1.0	False
146	60319317	China	Chengdu	60113552	China	Chengdu	HitGen Inc., Chengdu	Hitgen Ltd, Chengdu	hitgen|chengdu	hitgen|chengdu	1.0	False
147	60322033	United States	New Haven	60308779	United States	New Haven	Kolltan Pharmaceuticals, Inc., New Haven	Kolltan Pharmaceuticals Inc., New Haven	kolltan|pharmaceuticals|new|haven	kolltan|pharmaceuticals|new|haven	1.0	False
148	60308779	United States	New Haven	60322033	United States	New Haven	Kolltan Pharmaceuticals Inc., New Haven	Kolltan Pharmaceuticals, Inc., New Haven	kolltan|pharmaceuticals|new|haven	kolltan|pharmaceuticals|new|haven	1.0	False
149	60298317	Switzerland	Stans	60119405	Switzerland	Stans	Rosen Swiss AG, Stans	ROSEN Swiss AG, Stans	rosen|swiss|ag|stans	rosen|swiss|ag|stans	1.0	False
150	60297205	United States	Waltham	60314879	United States	Waltham	Oxigene, Inc., Waltham	OxiGene, Inc., Waltham	oxigene|waltham	oxigene|waltham	1.0	False
151	60314879	United States	Waltham	60297205	United States	Waltham	OxiGene, Inc., Waltham	Oxigene, Inc., Waltham	oxigene|waltham	oxigene|waltham	1.0	False
152	60321696	United States	Sylmar	60308897	United States	Sylmar	Pacesetter, Inc., Sylmar	​Pacesetter, Inc., Sylmar	pacesetter|sylmar	pacesetter|sylmar	1.0	False
153	60308897	United States	Sylmar	60321696	United States	Sylmar	​Pacesetter, Inc., Sylmar	Pacesetter, Inc., Sylmar	pacesetter|sylmar	pacesetter|sylmar	1.0	False
154	60319179	United States	Newark	60294290	United States	Newark	CymaBay Therapeutics, Inc, Newark	CymaBay Therapeutics Inc., Newark	cymabay|therapeutics|newark	cymabay|therapeutics|newark	1.0	False
155	60294290	United States	Newark	60319179	United States	Newark	CymaBay Therapeutics Inc., Newark	CymaBay Therapeutics, Inc, Newark	cymabay|therapeutics|newark	cymabay|therapeutics|newark	1.0	False
156	60300495	Israel	Rehovot	60295546	Israel	Rehovot	FuturaGene Israel Ltd., Rehovot	Futuragene Israel Ltd., Rehovot	futuragene|israel|rehovot	futuragene|israel|rehovot	1.0	False
157	60295546	Israel	Rehovot	60300495	Israel	Rehovot	Futuragene Israel Ltd., Rehovot	FuturaGene Israel Ltd., Rehovot	futuragene|israel|rehovot	futuragene|israel|rehovot	1.0	False
158	60309377	China	Xi'an	60310744	China	Xi'an	Xi'an Shenxin Kechuang Information Technology Co., Ltd., Xi'an	Xi'an Shenxin Kechuang Information Technology Co., Ltd, Xi'an	xi|shenxin|kechuang|information|technology|xi	xi|shenxin|kechuang|information|technology|xi	1.0	False
159	60310744	China	Xi'an	60309377	China	Xi'an	Xi'an Shenxin Kechuang Information Technology Co., Ltd, Xi'an	Xi'an Shenxin Kechuang Information Technology Co., Ltd., Xi'an	xi|shenxin|kechuang|information|technology|xi	xi|shenxin|kechuang|information|technology|xi	1.0	False
160	60291713	Morocco	Casablanca	60170292	Morocco	Casablanca	Mohammed VI University of Health Sciences, Casablanca	Mohammed VI University of Sciences and Health, Casablanca	mohammed|vi|university|health|sciences|casablanca	mohammed|vi|university|sciences|health|casablanca	1.0	False
161	60291713	Morocco	Casablanca	60170292	Morocco	Casablanca	Mohammed VI University of Health Sciences (UM6SS), Casablanca	Mohammed VI University of Sciences and Health - UM6SS, Casablanca	mohammed|vi|university|health|sciences|um6ss|casablanca	mohammed|vi|university|sciences|health|um6ss|casablanca	1.0	False
162	60309376	China	Xi'an	60310746	China	Xi'an	Xi'an Xiangteng Microelectronics Technology Co., Ltd., Xi'an	Xi'an Xiangteng Microelectronics Technology Co.,LTD, Xi'an	xi|xiangteng|microelectronics|technology|xi	xi|xiangteng|microelectronics|technology|xi	1.0	False
163	60310746	China	Xi'an	60309376	China	Xi'an	Xi'an Xiangteng Microelectronics Technology Co.,LTD, Xi'an	Xi'an Xiangteng Microelectronics Technology Co., Ltd., Xi'an	xi|xiangteng|microelectronics|technology|xi	xi|xiangteng|microelectronics|technology|xi	1.0	False
164	60304726	United States	Suwanee	60303357	United States	Suwanee	Verifiber Technologies, Inc., Suwanee	Verifiber Technologies, Suwanee	verifiber|technologies|suwanee	verifiber|technologies|suwanee	1.0	False
165	60312533	Germany	Uberlingen	60303884	Germany	Uberlingen	Bodenseewerk Gerätetechnik GmbH, Uberlingen	Bodenseewerk Gerätetechnik Gmbh, Uberlingen	bodenseewerk|ger|tetechnik|gmbh|uberlingen	bodenseewerk|ger|tetechnik|gmbh|uberlingen	1.0	False
166	60321535	Canada	Thetford Mines	60322681	Canada	Thetford Mines	Mécanique Analytique Inc, Thetford Mines	Mécanique Analytique Inc., Thetford Mines	m|canique|analytique|thetford|mines	m|canique|analytique|thetford|mines	1.0	False
167	60311722	United States	Washington, D.C.	60315146	United States	Washington, D.C.	Verizon's Patent and Licensing Portfolio, Inc., Washington, D.C.	Verizon's Patent and Licensing Portfolio, Washington, D.C.	verizon|s|patent|licensing|portfolio|washington|d|c	verizon|s|patent|licensing|portfolio|washington|d|c	1.0	False
168	60307965	United States	Cranbury	60018670	United States	Cranbury	Princeton Lightwave Inc, Cranbury	Princeton Lightwave, Inc., Cranbury	princeton|lightwave|cranbury	princeton|lightwave|cranbury	1.0	False
169	60315146	United States	Washington, D.C.	60311722	United States	Washington, D.C.	Verizon's Patent and Licensing Portfolio, Washington, D.C.	Verizon's Patent and Licensing Portfolio, Inc., Washington, D.C.	verizon|s|patent|licensing|portfolio|washington|d|c	verizon|s|patent|licensing|portfolio|washington|d|c	1.0	False
170	60322681	Canada	Thetford Mines	60321535	Canada	Thetford Mines	Mécanique Analytique Inc., Thetford Mines	Mécanique Analytique Inc, Thetford Mines	m|canique|analytique|thetford|mines	m|canique|analytique|thetford|mines	1.0	False
171	60303885	Germany	Uberlingen	60072364	Germany	Uberlingen	Bodenseewerk Perkin-Elmer Gmbh, Uberlingen	Bodenseewerk Perkin-Elmer GmbH, Uberlingen	bodenseewerk|perkin|elmer|gmbh|uberlingen	bodenseewerk|perkin|elmer|gmbh|uberlingen	1.0	False
172	60295380	China	Suzhou	60298518	China	Suzhou	CGeneTech (Suzhou, China) Co., Ltd., Suzhou	Cgenetech (Suzhou, China) Co., Ltd., Suzhou	cgenetech|suzhou|china|suzhou	cgenetech|suzhou|china|suzhou	1.0	False
173	60298518	China	Suzhou	60295380	China	Suzhou	Cgenetech (Suzhou, China) Co., Ltd., Suzhou	CGeneTech (Suzhou, China) Co., Ltd., Suzhou	cgenetech|suzhou|china|suzhou	cgenetech|suzhou|china|suzhou	1.0	False
174	60303884	Germany	Uberlingen	60312533	Germany	Uberlingen	Bodenseewerk Gerätetechnik Gmbh, Uberlingen	Bodenseewerk Gerätetechnik GmbH, Uberlingen	bodenseewerk|ger|tetechnik|gmbh|uberlingen	bodenseewerk|ger|tetechnik|gmbh|uberlingen	1.0	False
175	60303357	United States	Suwanee	60304726	United States	Suwanee	Verifiber Technologies, Suwanee	Verifiber Technologies, Inc., Suwanee	verifiber|technologies|suwanee	verifiber|technologies|suwanee	1.0	False
176	60297639	Canada	Toronto	60311110	Canada	Toronto	NoNO Inc., Toronto	Nono Inc., Toronto	nono|toronto	nono|toronto	1.0	False
177	60311110	Canada	Toronto	60297639	Canada	Toronto	Nono Inc., Toronto	NoNO Inc., Toronto	nono|toronto	nono|toronto	1.0	False
178	60308895	United States	Santa Clara	60311133	United States	Santa Clara	Optical Biosystems, Santa Clara	Optical Biosystems Inc., Santa Clara	optical|biosystems|santa|clara	optical|biosystems|santa|clara	1.0	False
179	60319409	South Korea	Icheon	60094599	South Korea	Icheon	Hyundai Electronics Industries Co Ltd, Icheon	Hyundai Electronics Industries Co., Ltd., Icheon	hyundai|electronics|industries|icheon	hyundai|electronics|industries|icheon	1.0	False
180	60297599	United States	Ipswich	60028507	United States	Ipswich	New England Biolabs, Inc., Ipswich	New England Biolabs, Ipswich	new|england|biolabs|ipswich	new|england|biolabs|ipswich	1.0	False
181	60311133	United States	Santa Clara	60308895	United States	Santa Clara	Optical Biosystems Inc., Santa Clara	Optical Biosystems, Santa Clara	optical|biosystems|santa|clara	optical|biosystems|santa|clara	1.0	False
182	60303011	China	Liuzhou	60301838	China	Liuzhou	Liuzhou Taiqi Mechanical and Electrical Engineering Co.,Ltd., Liuzhou	Liuzhou Taiqi mechanical and Electrical Engineering Co.,Ltd., Liuzhou	liuzhou|taiqi|mechanical|electrical|engineering|liuzhou	liuzhou|taiqi|mechanical|electrical|engineering|liuzhou	1.0	False
183	60301838	China	Liuzhou	60303011	China	Liuzhou	Liuzhou Taiqi mechanical and Electrical Engineering Co.,Ltd., Liuzhou	Liuzhou Taiqi Mechanical and Electrical Engineering Co.,Ltd., Liuzhou	liuzhou|taiqi|mechanical|electrical|engineering|liuzhou	liuzhou|taiqi|mechanical|electrical|engineering|liuzhou	1.0	False
184	60297815	United States	Seattle	60294283	United States	Seattle	Viral Logic Systems Technology Corp, Seattle	Viral Logic Systems Technology Corp., Seattle	viral|logic|systems|technology|corp|seattle	viral|logic|systems|technology|corp|seattle	1.0	False
185	60294283	United States	Seattle	60297815	United States	Seattle	Viral Logic Systems Technology Corp., Seattle	Viral Logic Systems Technology Corp, Seattle	viral|logic|systems|technology|corp|seattle	viral|logic|systems|technology|corp|seattle	1.0	False
186	60300590	United States	Stamford	60033183	United States	Stamford	Philip Morris International Inc., Stamford	Philip Morris International, Stamford	philip|morris|international|stamford	philip|morris|international|stamford	1.0	False
187	60288001	United Arab Emirates	Abu Dhabi	60074310	United Arab Emirates	Abu Dhabi	Higher Colleges of Technology, Abu Dhabi	Higher Colleges of Technology Abu Dhabi, Abu Dhabi	higher|colleges|technology|abu|dhabi	higher|colleges|technology|abu|dhabi|abu|dhabi	1.0	False
188	60297862	United States	Fremont	60008581	United States	Fremont	Abgenix Inc, Fremont	Abgenix, Inc., Fremont	abgenix|fremont	abgenix|fremont	1.0	False
189	60296831	Canada	Laval	60298655	Canada	Laval	Klox Technologies, Inc., Laval	Klox Technologies Inc., Laval	klox|technologies|laval	klox|technologies|laval	1.0	False
190	60296626	United Kingdom	London	60299307	United Kingdom	London	Cancer Research Technology, London	Cancer Research Technology Ltd, London	cancer|research|technology|london	cancer|research|technology|london	1.0	False
191	60299307	United Kingdom	London	60296626	United Kingdom	London	Cancer Research Technology Ltd, London	Cancer Research Technology, London	cancer|research|technology|london	cancer|research|technology|london	1.0	False
192	60302970	China	Shangrao	60302258	China	Shangrao	Jiangxi Haoze Optical Film Technology Co.,Ltd., Shangrao	Jiangxi Haoze Optical Film Technology Co.,Ltd, Shangrao	jiangxi|haoze|optical|film|technology|shangrao	jiangxi|haoze|optical|film|technology|shangrao	1.0	False
193	60298655	Canada	Laval	60296831	Canada	Laval	Klox Technologies Inc., Laval	Klox Technologies, Inc., Laval	klox|technologies|laval	klox|technologies|laval	1.0	False
194	60302258	China	Shangrao	60302970	China	Shangrao	Jiangxi Haoze Optical Film Technology Co.,Ltd, Shangrao	Jiangxi Haoze Optical Film Technology Co.,Ltd., Shangrao	jiangxi|haoze|optical|film|technology|shangrao	jiangxi|haoze|optical|film|technology|shangrao	1.0	False
195	60315237	United States	Houston	60079364	United States	Houston	Waste Management, Houston	Waste Management, Inc., Houston	waste|management|houston	waste|management|houston	1.0	False
196	60318458	United States	Chapel Hill	60304262	United States	Chapel Hill	Apex Bioscience, Chapel Hill	Apex Bioscience Inc., Chapel Hill	apex|bioscience|chapel|hill	apex|bioscience|chapel|hill	1.0	False
197	60304667	United States	Norristown	60304081	United States	Norristown	Rheogene Inc, Norristown	RheoGene, Inc., Norristown	rheogene|norristown	rheogene|norristown	1.0	False
198	60304081	United States	Norristown	60304667	United States	Norristown	RheoGene, Inc., Norristown	Rheogene Inc, Norristown	rheogene|norristown	rheogene|norristown	1.0	False
199	60304262	United States	Chapel Hill	60318458	United States	Chapel Hill	Apex Bioscience Inc., Chapel Hill	Apex Bioscience, Chapel Hill	apex|bioscience|chapel|hill	apex|bioscience|chapel|hill	1.0	False
200	60288452	United States	Austin	60150620	United States	Austin	Oden Institute for Computational Engineering and Sciences, Austin	Oden Institute for Computational Engineering & Sciences, Austin	oden|institute|computational|engineering|sciences|austin	oden|institute|computational|engineering|sciences|austin	1.0	False
201	60304553	United States	Austin	60327420	United States	Austin	Faeth Therapeutics, Inc., Austin	Faeth Therapeutics Inc., Austin	faeth|therapeutics|austin	faeth|therapeutics|austin	1.0	False
202	60327420	United States	Austin	60304553	United States	Austin	Faeth Therapeutics Inc., Austin	Faeth Therapeutics, Inc., Austin	faeth|therapeutics|austin	faeth|therapeutics|austin	1.0	False
203	60298229	United States	Newport Beach	60298228	United States	Newport Beach	Miradry, Inc., Newport Beach	Miradry, Inc, Newport Beach	miradry|newport|beach	miradry|newport|beach	1.0	False
204	60298228	United States	Newport Beach	60298229	United States	Newport Beach	Miradry, Inc, Newport Beach	Miradry, Inc., Newport Beach	miradry|newport|beach	miradry|newport|beach	1.0	False
205	60327208	Germany	Planegg	60327239	Germany	Planegg	TOPLAB GmbH, Planegg	TOPLAB, GmbH, Planegg	toplab|gmbh|planegg	toplab|gmbh|planegg	1.0	False
206	60327239	Germany	Planegg	60327208	Germany	Planegg	TOPLAB, GmbH, Planegg	TOPLAB GmbH, Planegg	toplab|gmbh|planegg	toplab|gmbh|planegg	1.0	False
207	60292314	Italy	Bergamo	60292667	Italy	Bergamo	Idea Bioprocess Technology SRLS, Bergamo	IDEA BIOPROCESS TECHNOLOGY srls, Bergamo	idea|bioprocess|technology|srls|bergamo	idea|bioprocess|technology|srls|bergamo	1.0	False
208	60292667	Italy	Bergamo	60292314	Italy	Bergamo	IDEA BIOPROCESS TECHNOLOGY srls, Bergamo	Idea Bioprocess Technology SRLS, Bergamo	idea|bioprocess|technology|srls|bergamo	idea|bioprocess|technology|srls|bergamo	1.0	False
209	60313578	United States	San Francisco	60112729	United States	San Francisco	Chan Zuckerberg Biohub San Francisco, San Francisco	Chan Zuckerberg Biohub, San Francisco	chan|zuckerberg|biohub|san|francisco|san|francisco	chan|zuckerberg|biohub|san|francisco	1.0	False
